,AUD_3Y,AUD_10Y,CAD_10Y,FRA_10Y,GBP_2Y,GBP_10Y,GER_2Y,GER_5Y,GER_10Y,GER_30Y,ITA_10Y,JPY_10Y,KRW_10Y,SPA_10Y,USD_2Y,USD_5Y,USD_10Y,USD_20Y,USD_30Y,ZAR_10Y,AUD_3M,CAD_3M,CHF_3M,EUR_3M,GBP_3M,JPY_3M,USD_3M
2002-02-04,0.0021751559418845545,0.004468356030594256,0.006469679412900664,,,0.0033066481030281647,0.0014488554042306756,0.0032934976945517835,0.003794539565016075,0.0044659132336857255,,0.002944423997055523,,,0.0019371181642080515,0.0036716111029519993,0.00602941176470595,0.007862110674327294,,,0.00020913939140454474,0.0008196721311477528,0.00040724903278355207,0.00020694293548562115,0.0003127932436659542,-5.0057566201244796e-05,0.0006655062967133585
2002-02-05,0.002448645888918799,0.005595404949576999,0.0007675333397294537,,,0.002341717259323417,0.0003858024691356654,0.0007503282686174284,0.000921998893601339,0.00045367933944295835,,-0.0022018348623854544,,,-7.436049970255265e-05,0.0005853087503657761,0.0005847098377429472,-0.0006000600060005468,,,0.0003136434918975528,-0.0001023751023752073,0.0,0.00010345005948364516,0.00010423181154894934,0.0,5.115874558758726e-05
2002-02-06,0.001087976665316459,0.0018633497051814274,-0.0007669446841146454,,,-0.002076663493986275,0.00019282684149635188,-0.0002811621368322692,-0.001381724392041317,-0.004444041356793105,,0.0008091210003677851,,,0.00037183014798847225,-0.000731207955542601,-0.001899196493791111,-0.003902731912338586,,,-0.00010451505016728646,0.0001023855841097987,0.0001017708121309191,0.00015515903801399666,-0.00010422094841067153,-5.0060072086410834e-05,0.0002046245140168157
2002-02-07,0.0013605271611418779,0.0026110753026706846,-0.0010553583421279988,,,-0.009451140206364395,-0.001735106998264846,-0.0043123652385863576,-0.006918180979614386,-0.012753940056481672,,0.00029398794649404536,,,-7.433838834369766e-05,-0.0002926972047416765,-0.0017564402810303914,-0.003616636528028905,,,0.0003135779241141279,0.00010237510237498526,-0.00030528136766050373,-0.0005171165580721837,-0.00031269543464662597,-5.006257822270932e-05,-0.00010229132569561372
2002-02-08,-0.001087123613705776,-0.004088650804639937,0.004321936227429823,,,0.001225490196078427,0.00048281189648502476,0.0016006025797947743,0.0016719301504737327,0.0033219525698993113,,0.00484937545922115,,,0.001338190469110101,0.0030742204655247463,0.003665689149560114,0.005444646098003547,,,-0.00010449320794159167,-0.0002047292455726879,0.0003053745928338625,0.00015521523178807506,0.00020852882911071013,5.006508461002923e-05,0.0006138107416879812
2002-02-11,-0.002443404350919942,-0.0037141339285530206,-0.0011475566606100607,,,-0.00034971148802231955,-0.0001930315606600841,-0.0006580184245158494,-0.0010200296735904946,-0.002023360618044645,,0.000731207955542823,,,-0.00029697824634344894,-0.0008756567425569628,-0.001168736303871487,-0.0027075812274368616,,,-0.00020900825582603755,-0.00020477116821948638,0.0,-5.173038125283469e-05,0.0,0.0,-0.00020447806972700988
2002-02-12,-0.0002717022826369542,-0.0007435299853472133,-0.0037338439444710714,,,-0.00542242434843454,-0.0005792064871126268,-0.001410967923995865,-0.002413441009932238,-0.0052529720763063725,,0.0010960105217008298,,,-0.0017081321945785488,-0.0029214139643587433,-0.004826678367705117,-0.007239819004524861,,,0.00020905194940934457,-0.0006144393241167556,-0.00020352091177366916,-0.00010346611484746138,-0.0013551548003754021,0.0,-0.0006135596686778211
2002-02-13,-0.002170960693249735,-0.004080186332635072,-0.0010570824524313016,,,8.793527963413261e-05,-0.0007727228822563825,-0.0020723436322531708,-0.0018609844607797577,-0.0009264406151565652,,-0.0019706590759797082,,,-0.0005207558399047407,-0.0013184881336067988,-0.0017636684303351524,-0.0012154360376784856,,,-0.00031351238373922286,-0.0004098780612767916,0.0,-5.173841059602502e-05,0.00031315240083507057,-5.006257822270932e-05,-0.0003069681776323163
2002-02-14,-0.0035231779726193624,-0.007027618447587813,0.0004810004810005264,,,0.002198188692517311,0.0004833252779119501,0.0012271096847271679,0.002703458562505867,0.004080118694361978,,-0.0010969723562966882,,,0.00022329735764792247,0.001466920932961635,0.0026501766784452485,0.006388804380894397,,,-0.0003136107045786929,-0.0004100461301895786,0.0,5.1741087597534374e-05,0.00020870291140551167,0.0,-5.117707267154881e-05
2002-02-15,0.0016299347041002221,0.00707735540096377,0.007596153846153975,,,0.005176346727495895,0.001159420289855051,0.0022626567361176964,0.0033469691335068497,-0.0020317694865163993,,0.002342777655758077,,,0.0020092275636256485,0.003954885015380105,0.006314243759177662,0.008162031438935902,,,0.00020913939140454474,0.001128089426725376,0.00020356234096685633,0.00020695364238410008,0.00010432968179463487,-5.0065084610140254e-05,0.0007165156865756028
2002-02-18,0.002174759988926578,0.0037235955586307767,-0.0009542895314439415,,,0.00043641441913244705,-9.650646593328815e-05,9.406452826632439e-05,-0.00018532246108227124,0.0049972237645752315,,-0.000219122050982401,,,0.0,0.0,0.0,0.0,,,0.0001045478306325176,-0.00020487604998986608,0.0,-5.1727705358994847e-05,-0.00010431879824746026,0.0,0.0
2002-02-19,-0.00027157056137983027,-0.00037175014540780094,-0.0023880026745629612,,,-0.0009596928982725794,-0.0005790946819804743,-0.0015989465763730504,-0.0025949953660797664,-0.005248618784530312,,-0.0011689070718877703,,,7.42666171555939e-05,-0.00014590020426030748,-0.0011673719538888294,-0.0029985007496251548,,,0.0,0.0,-0.00020352091177366916,-0.0001551911437587261,0.00010432968179463487,-5.0067591248148524e-05,-0.00010228609420559476
2002-02-20,0.0013591246560926695,0.003353192407021588,0.0013404825737266535,,,-0.0013099292638197868,0.0004828585224530002,0.001130475741874637,0.0009291953168555356,0.000647968156993306,,0.00021942656524287507,,,-0.00029704440813904665,0.0004377644827082694,0.00043827611395186317,0.0003007518796993569,,,0.0,-0.00010245901639338584,0.0,0.0,0.0003129563947423808,0.0,-5.114827886032458e-05
2002-02-21,-0.0016284654702882762,-0.005192646531727685,0.00038248231019322176,,,-0.0017488632388947822,-0.0007722007722007485,-0.00169379881434073,-0.002692164871890057,-0.006475485661424529,,0.003802559414990858,,,0.00022284950230266887,0.00029171528588101125,0.0005841121495326895,0.0027059530968129852,,,0.0,0.00010246951531911463,0.0,-5.173841059602502e-05,0.00010428616122637457,0.0,5.1150895140628094e-05
2002-02-22,0.0024479028575628003,0.007842323233143933,0.0019116803670424787,,,0.0035038542396637062,0.001352395672333806,0.003958902818361754,0.004840361165409979,0.00679702048417119,,-0.0012384352006994392,,,0.00044559970293356344,0.0020414114902302938,0.0030647985989491477,0.004197901049475261,,,0.00010453690152623096,0.00030737704918037956,0.00010178117048353919,0.00010348217519529079,0.00010427528675704956,-5.0070098137400265e-05,0.0
2002-02-25,0.0005436425960607671,0.0018638543325482093,-0.0018126311772562742,,,-0.0013966480446927498,-0.0008682230368513011,-0.002628861139799099,-0.0037054191755442334,-0.005918801442707844,,0.00021881838074389037,,,-0.0005196347709894855,-0.0008731082654248601,-0.0014549687181725224,-0.0017915795759928521,,,0.0,-0.0005121376626037177,0.0,-0.00010347146774269955,-0.00010426441455524404,-0.00010014521055534686,0.0
2002-02-26,-0.00108633336835251,-0.00334560163574682,-0.005601699826154216,,,-0.002097902097902171,-0.00038621222361678864,-0.0011296243998870636,-0.0017666201766619594,-9.303190994502941e-05,,-0.00167724057463714,,,-0.0008912655971479166,-0.0027672589571803297,-0.004516975083782571,-0.0077774454083159306,,,-0.00010452597470478331,-0.0005124000819839436,-0.00010177081213114114,5.1741087597534374e-05,0.0,-5.0077620311395066e-05,-0.00010229655772076018
2002-02-27,-0.002441629576530824,-0.007778499256325455,0.004467754467754492,,,0.0007007708479327412,0.00019318072056395685,0.0005654509471304525,0.0014903129657226621,0.0018608113137328353,,0.0,,,0.001784121320249854,0.004819629034613637,0.007318501170960223,0.008139885438649408,,,0.0,0.0010253255408592121,-0.0003053435114503955,-0.00010347682119216106,0.0002085505735140991,0.00010016025641013115,0.0007673026753285406
2002-02-28,0.002720014012407068,0.0059660276270581125,-0.0010636240572423628,,,-0.0005296142642775559,0.0006760019314342447,0.0016012056136385233,0.002325148809523725,0.0025074294205051917,,0.0005113221329438034,,,-0.0008162659542890749,-0.0020348837209301918,-0.0026155187445510153,-0.0038875598086124397,,,0.00020907380305268397,-0.0005121376626037177,0.0,5.174376487637744e-05,0.0,0.0001001502253381581,-0.00030668574933534476
2002-03-01,-0.0013574444038951805,-0.003711790827111816,-0.006582131449036965,,,-0.003532632694515647,-0.0011580775911986807,-0.0029151777318037198,-0.0049178806718011,-0.005280222325150574,,0.002263269329050077,,,-0.002395388876412885,-0.005287896592244379,-0.007080690367310849,-0.010628606134224117,,,-0.00010451505016728646,-0.0008198401311744208,0.0,0.0,0.0,0.0,-0.0007158196134574579
2002-03-04,-0.0046047335579000315,-0.012539139461891113,-0.0038000584624379163,,,-0.0005317734645041705,-0.0003864734299517947,-0.0010374422333301325,-0.0017717269675493474,-0.00046563605885641124,,0.0021124708624709054,,,-0.000750356419299214,-0.0013290017720023473,-0.0017827960184222391,-0.0009208103130755596,,,-0.00010452597470478331,-0.00020512820512819108,-0.00010181225819594353,-5.174108759775642e-05,-0.0002085070892410279,5.0070098137400265e-05,-0.00020466639377814122
2002-03-05,0.0010861305446276948,0.0025980995019636577,0.0005868544600939885,,,-0.0041677751174957756,-0.0003866228494103785,-0.002360271903323219,-0.0031760859411490427,-0.008478524177769509,,0.0005088318674129066,,,-0.00022527596305477182,-0.00029572674848443725,-0.00029766334275938,0.0018433179723502668,,,0.00010453690152623096,0.00010258514567085264,0.0,0.0,-0.00010427528675704956,0.0,0.0
2002-03-06,0.0016301324619281132,0.0007419295084878375,-0.002541544477028257,,,-0.003294746215494082,-0.0003882741215297525,-0.0015258439824528125,-0.004621769477457072,-0.006953580154106298,,0.0011624527753562042,,,7.510890791651015e-05,-0.0007395355716609542,-0.001786511835640936,-0.005519779208831621,,,0.00010452597470478331,-0.00010257462303819853,0.00020364524997473765,0.0,0.00010428616122637457,0.0,0.00020470829068575114
2002-03-07,-0.0032517199267847463,-0.009218250577395337,-0.007448059584476696,,,-0.0037523452157598447,-0.0020392309186250124,-0.0032473734479465666,-0.0024637543826400155,-0.00047312641937935496,,0.002322206095791035,,,-0.0036049568156214518,-0.00873297809354645,-0.011782252050708375,-0.01634289238359543,,,-0.00031354515050163734,-0.0018465326220763467,-0.00010180189351527424,-0.00020697505950528772,-0.00020855057351421014,0.0,-0.0013303315595578624
2002-03-08,-0.0035195562882446296,-0.009197388448419108,-0.006911532385466046,,,0.0005380683346782877,-0.000486523304466302,-0.0007665772326561626,-0.00028498147620403813,0.0023875465571578935,,-0.002896032435563356,,,-0.0027888746513906604,-0.005972823652381609,-0.006791427709025077,-0.00783699059561127,,,-0.0009441879983212997,-0.0012332990750255624,-0.00010181225819594353,0.0,-0.00010429703796399625,0.0,-0.0010246951531920345
2002-03-11,0.000542391581769941,0.0007386929143413656,0.0026844303042354856,,,0.0016133369185264979,9.735202492211492e-05,0.0008630609896433938,0.0012352717597872154,0.001524390243902607,,-0.002904443799012557,,,0.0,0.00045065344749883884,0.0,-0.00031595576619269927,,,0.00010500892575859844,0.00030870549495776167,0.00030546787496188443,5.175447676220024e-05,0.0,-0.00010013518249629705,0.00025643655759566286
2002-03-12,0.0008138210091588327,0.0022185272973009873,-9.915716410502373e-05,,,-0.0004474272930649059,0.0002920276452837989,0.0005748778384593312,-0.000284711018316397,-0.00171232876712335,,0.002705469435507535,,,0.0006046863189719254,0.0016516516516515978,0.0012156207263334107,0.0003160556257901792,,,0.00010499790004203646,-0.00041148030038051786,0.0007145773785219856,5.18403317781857e-05,0.0,0.00010014521055512482,0.00015382248884776573
2002-03-13,-0.0013548159840685026,-0.0040536293453553585,0.002181673938913109,,,-0.002148612354521129,0.00029194239003493827,-0.00019151584793652976,-0.0011391684070628516,-0.002858776443682043,,0.0007292350324508146,,,0.0013597220123886533,0.002998051266676738,0.003945970556988865,0.0025276461295418162,,,-0.0005249343832021136,0.0005145621076463325,0.0,-5.1837644497343405e-05,-0.0001043079169709138,-5.0067591248148524e-05,0.00046139649338661215
2002-03-14,0.0013566540005933714,0.0036992637212673873,-0.008113991688106115,,,-0.0027812668221782744,-0.0006810000972857777,-0.0011493151996934126,-0.0019958182854969975,-0.0028669724770642446,,0.002550462726809144,,,-0.0027157513578757175,-0.006426543117620698,-0.010279667422524619,-0.013551843681058884,,,-0.00021008403361344463,-0.0012343139271755454,0.0005100479445068196,-0.00015552099533433505,0.0,0.0,-0.0008711247758135254
2002-03-15,-0.0032477875675210877,-0.00662193789807064,0.0037909018355946067,,,0.0006297795771479375,-0.00038940809968834866,-0.0005753188225141592,-0.00019045805161421736,0.0023001725129383477,,-0.0009449047826720625,,,0.0001512859304084735,0.001203369434416457,0.003513059416526687,0.007667731629392938,,,-0.001996217692792679,-0.00010298661174035217,-0.00010195758564446322,-0.00010369679058441772,0.0,0.0,-0.00020514924607650808
2002-03-18,0.0010834342639418626,0.005171876560041033,0.0031802822500495154,,,0.001438590181622068,-9.738994935726275e-05,0.00047970833733090856,0.0017144489951423925,-0.002199273283610692,,0.001746089487086211,,,0.00015126304643775512,0.001352163461538547,0.0033485540334854402,0.005389980976537645,,,-0.00010527423939354907,0.0,0.0003059039461608126,-5.1853772361942774e-05,-0.00010431879824746026,0.0,-0.00010259567046277951
2002-03-19,-0.0008118307125629665,0.00036878889594960107,-0.0017832375668713762,,,-0.00044891362901777754,0.0,0.00038358266206350855,0.00047542074736139917,0.0,,-0.00036313457767456203,,,0.00015124016938905527,-0.0007501875468867159,-0.001668689320388328,-0.0034689372437717303,,,-0.0005264266161296716,0.0006179833144506208,-0.0005096839959225496,-5.185646131500299e-05,0.0,5.005756620102275e-05,0.00046172788836451595
2002-03-20,0.0013545993505599263,0.0025853274410898575,-0.002481143310837597,,,-0.0018862840204796338,-0.0005843966104996934,-0.0015337423312883347,-0.0028511689792815043,0.0,,0.00029061319383916207,,,-0.0015121729925903216,-0.003453453453453492,-0.005166388086916829,-0.008227848101265867,,,0.0,-0.0006176016469376933,0.0,0.00015557745164129777,-0.00010432968179441282,0.0,-0.0007179119019536939
2002-03-21,-0.0016230514806063745,-0.006248080474038242,-0.002984777634066349,,,-0.00170986321094313,0.0,0.0004800307219661182,0.0017155928326342273,0.0,,0.0,,,7.572315614123859e-05,0.00030134096730449755,0.0019856422789064077,0.004148053605615765,,,-0.0007373854419046033,-0.0022659388196518693,-0.0008159102498724868,-0.000466659753188825,-0.0008373456144025182,0.0,-0.00010263252424702607
2002-03-22,0.001354517244304354,0.004062675225074086,0.0,,,-0.0007211755160912992,-0.000779651106129986,-0.002207081853948689,-0.0028544243577545148,0.0,,-0.0006536897152817911,,,-0.0006057393806314648,-0.0004518752824220762,-0.00045731707317075987,-0.0022243406418811507,,,0.00010541851149059589,0.00020646226902032438,0.0004082882515055175,-0.00025937645899265505,-0.00010475591870928724,0.0,-0.0002052861175262377
2002-03-25,-0.00027071629047870083,-0.0014737291310379375,-0.0009979044007583093,,,-0.0014433919711320797,-0.0004876621476640475,-0.0007693787266781493,-0.0017175572519083637,-0.003641590800191663,,-0.001744312813431237,,,-0.00037881657701344107,-0.0012055455093429313,-0.0009150526155253802,0.0009554140127387978,,,-0.0002108147991990439,0.0005160491278768387,0.0,-0.0003632212536321955,0.00010476689366156755,5.0055060566656095e-05,-0.00010266413428472454
2002-03-26,-0.0005413101207242255,-0.0014731898845314895,0.003596044351213745,,,0.0022585599421809377,0.0010733801717408564,0.0021174205967275928,0.0036321926973810204,0.004424353178801743,,0.0012377138696761936,,,0.0018190086402909422,0.003470126735063417,0.00473210196916507,0.007636016544702473,,,-0.0001054296257246845,0.0006189395502371742,0.0005101520253034675,0.0001557228133921562,0.00020951183741901858,5.00525551829778e-05,0.0007187227270395447
2002-03-27,0.002168568323562159,0.007032231235597708,-0.0013934507813277985,,,0.004146385433567712,0.00019495077492925894,0.00038417210910490773,0.0002857142857142225,-0.00019151584793652976,,0.0019633507853402676,,,0.000453926463912957,0.0006014133213050332,0.0007596475235491784,0.000315756236185738,,,0.000421762969211148,0.00020618556701035295,0.0018356108504995472,0.00020759809009751606,0.00041893590280683846,5.005005004998786e-05,0.00015390140050275392
2002-03-28,0.0,0.00036922766372038396,-0.0017940795375260832,,,-0.004039497307001816,-0.000779651106129986,-0.001728110599078292,-0.0023802723031515205,-0.004405708265491803,,0.0019595035924233617,,,-0.00015124016938894425,-0.002404207362885047,-0.00455442538333084,-0.008522727272727293,,,0.0,0.00020614306328603504,-0.00010179153094458382,0.0,0.0,-5.0047545167908325e-05,-0.00010258514567096366
2002-03-29,-0.00027079828791198857,-0.0007380128366406558,0.0,,,0.0,0.0,0.0,0.0,0.0,,-0.0007243227582209855,,,0.0,0.0,0.0,0.0,,,-0.00010539629005046347,0.0,0.0,0.0,0.0,0.0,0.0
2002-04-01,0.0,0.0,0.0013979031452819868,,,0.0,0.0,0.0,0.0,0.0,,-0.0004349086691795012,,,-7.563152321887756e-05,-0.0006025003765627313,0.00015250876925421153,0.0009551098376312517,,,0.0,0.0,0.0,0.0,0.0,0.0,-5.129783523127873e-05
2002-04-02,-0.00432176311818222,-0.010997165844396806,0.004586698574134962,,,0.00027039206849943653,0.000780259436262476,0.002019619157530128,0.0014315709104790741,0.000288600288600227,,0.0013052936910804558,,,0.0018152938506921235,0.004069329314242642,0.005946935041171164,0.009541984732824416,,,-0.00042162959839786573,0.000721352019785515,0.0003054056805456007,0.0,-0.0002093802345057849,-5.005005005009888e-05,0.0005643051351766903
2002-04-03,0.002981636461871995,0.007767479258194099,0.0035732009925557584,,,0.004325103622274229,0.0009745638826623715,0.002111527017947923,0.0031449537787096027,0.00586651279092143,,0.000506952491309276,,,0.0018120045300114018,0.003902731912338586,0.005457025920873049,0.005986137366099653,,,0.000949066751028127,0.000926784059314123,0.0001017708121309191,0.00020755500207547684,0.0003141361256544517,5.00525551829778e-05,0.0005639868744873322
2002-04-04,0.0037992330086922266,0.005922672840494858,0.0018791415290277946,,,0.003768167952628687,0.0007788920260929366,0.0023944066660281926,0.004370131103933028,0.006119131848169035,,0.0009410061527324043,,,-0.00022609088853720039,-0.00014952153110048272,0.00015076134479130587,0.0015659254619480034,,,0.0007374631268435294,0.0002057613168724437,0.00030528136766050373,0.00015563394895212745,0.0003140374751386954,5.005005004998786e-05,0.0001537279016141646
2002-04-05,0.0005421286629461175,-0.0014760198377326006,0.0012833168805528317,,,-0.0008044333214156651,0.0005837143691018731,0.0010510223581119416,0.0010404842981459606,0.00019005986885867188,,0.0001446340757882414,,,0.0015076134479119485,0.0035890533871691943,0.005577328911667179,0.0065666041275798115,,,0.0008421939151488367,-0.00030857848179388636,0.0002034587995929371,0.00020747964106027084,0.00010464629552098259,5.0047545167908325e-05,0.0008197561225535832
2002-04-08,0.0013561605345702166,0.002959129590705656,-0.0029577048210589485,,,-0.0009839878343321784,-9.722897423425358e-05,-0.0016226018898539696,-0.0033071907776622833,-0.006270783847980965,,0.0009399855386840184,,,7.526719855488473e-05,-0.0004470272686634136,-0.002248538450007498,-0.0037278657968312645,,,0.00021037130535406234,-0.0004115649758205109,0.0,0.00020743660218847104,0.0001046353458198368,5.004504053651715e-05,5.119279205478833e-05
2002-04-09,-0.0021658409735393347,-0.004788885455738634,0.001384356768515671,,,-0.0008954154727794927,0.00029171528588101125,0.000764818355640573,0.0007584376185059138,-0.0004780571756382024,,-0.0018059669146861523,,,0.0006773538044704264,0.0016398330351818924,0.0022536057692308376,0.00280636108512633,,,-0.00042065411715219714,-0.00010293360782298588,-0.0003051261187956289,0.0,-0.00010462439840974724,-5.004253615581433e-05,0.00030714102892237527
2002-04-10,0.00244226491013233,0.004811929233659695,-0.00019749185346096265,,,-0.0013443269403118352,-9.721007096341605e-05,-0.0011463507833398001,-0.0010420613868890038,-0.0002869714941649004,,0.0015197568389055949,,,7.521058965109795e-05,0.00014883167137957898,-0.0011992205066706507,-0.0024875621890547706,,,0.0006312467122566723,0.0,0.0001017397497200534,5.1848395292042326e-05,-0.00031390603745928836,0.0,-5.11744537126102e-05
2002-04-11,-0.0032468053928149665,-0.0062566301034796545,0.0024691358024691024,,,0.004397379520775235,0.0002916585650398762,0.0014345830145370275,0.003224276908487367,0.005549708161898259,,0.0008671146759158255,,,0.0004512296006617955,0.0010416666666666075,0.0015008254539996546,0.0037406483790523026,,,-0.0011565555672379269,0.0007206094296889898,0.0003051881993896277,5.184570717542414e-05,0.00041867280720109257,5.004504053651715e-05,5.1177072671437784e-05
2002-04-12,0.0010843540168330446,0.0033270472295456877,0.00266009852216742,,,0.00044674767691210704,0.00019438235008251148,0.0,-0.0004726344645052949,9.515653249581035e-05,,-0.0020215146920800064,,,0.0014282492670825153,0.003270402854169685,0.003896298516409491,0.0034161490683228823,,,0.0002105263157894388,0.0010287007509517387,0.0006101901759381079,0.0003629011353623035,0.00031387319522924173,-5.004253615581433e-05,0.00046057008341438
2002-04-15,0.0013559960950642047,0.0025886417321723254,0.004225213717205634,,,0.0016075734571761036,0.0010688951511028666,0.0027695540063030766,0.003026290902212958,0.002664129400570925,,0.0019532662953050117,,,0.0008257018465696042,0.001333530893465662,0.0019405881474847675,0.003404518724853034,,,0.0002104820037887034,0.0,-0.00010163634515703013,5.1824212272011394e-05,0.0002091831398389754,5.004504053651715e-05,0.0002557544757033625
2002-04-16,0.0005422929688017053,0.0003695312744549373,-0.004794520547945269,,,-0.005439144003566598,-0.0018443020772664909,-0.004380952380952374,-0.005091457665472476,-0.0063579426836212205,,-0.0008664259927798623,,,-0.0007500187504687617,-0.0016277005031074543,-0.002681764004767606,-0.004009870450339292,,,0.00010521885521885821,-0.0013359366971533726,-0.0010164667615368828,-0.0004145722132974372,-0.0005228484785109178,-5.004253615581433e-05,0.0
2002-04-17,-0.0013543238540084657,-0.002582193402285271,-0.003244518729721757,,,-8.965393580784298e-05,0.0007779830788681164,0.0007652573177729938,-0.0016110689916604137,-0.004679591252029325,,-0.0010117068940597163,,,0.00015011634016359743,-0.0008892841262783113,-0.002688975201673105,-0.008361721895323582,,,-0.0002104155707521871,0.0005145091582630101,0.00030525030525030417,0.0004665871740370253,0.00020924879681927244,0.0,0.0005625159805675572
2002-04-18,0.001627662615497405,0.0,0.001085026632471786,,,-0.002062225410203622,0.0006802060052473191,0.0011470082202253984,0.0008542952064547471,0.0024947227019767038,,-0.0008680555555555802,,,0.0007504690431519023,0.0005933837709539702,0.0008987417615338167,0.0021861336664583675,,,0.000841839419130741,0.0007199424046075986,0.00020343810395684336,0.00010363768266152817,0.00020920502092058868,0.0,0.00030665440049060244
2002-04-19,-0.0008129130170458909,0.0,0.0013794462508620597,,,-0.0003593890386341947,-0.00077684987376192,-0.001909490166125516,-0.0009484066767829757,-0.0023928024502296585,,0.00028960324355620237,,,0.00029996250468689034,0.0002965159377317228,0.0011972463334330996,0.002804612028669329,,,-0.00042056566081383195,-0.00010277492291876911,0.0,-5.181347150251536e-05,0.0,-5.004504053640613e-05,-5.10933987328821e-05
2002-04-22,0.0005422929688017053,0.0033300926642412243,-0.00019679228574231988,,,0.0028761459644075504,0.0010689990281826933,0.0024870862827623963,0.003037782418834123,0.004893025040775045,,-0.00014475969889993223,,,0.0002998725541645264,0.0008892841262784223,0.0019431988041853643,0.0018645121193288094,,,0.0,0.0001027854866892941,0.0004067934506255533,0.0002590807813875884,0.0005229031583351418,5.0047545167908325e-05,0.00020438403760669743
2002-04-23,0.0,0.0007394352635592405,-0.0020667257159727725,,,-0.0024197884925613034,-0.0004853897679838459,-0.000954198473282375,-0.0021767934885480456,-0.0037235058239449836,,-0.0007239032865208328,,,-0.0003747283219666109,-0.00044424700133272044,0.00014918693122489834,0.0018610421836229296,,,0.00010518565267703117,-0.0005138746145939566,-0.00010165700925079957,-5.1802735184347526e-05,-0.00010452597470478331,0.0,-5.108556832689182e-05
2002-04-24,-0.0010836387072028497,-0.0033196448395369504,0.00433925049309658,,,0.0022459796963434364,0.0008741258741258306,0.0016236867239731723,0.0032248885516454884,0.004983229516051901,,-0.0014488554042305646,,,0.0018743439796071737,0.0037037037037037646,0.0050715990453460424,0.00804953560371513,,,-0.00021034917963813626,0.00010282776349623823,0.00020333468889788264,5.180541884675094e-05,0.00020907380305268397,-5.004504053640613e-05,0.00025544089097784273
2002-04-25,0.001899369959968089,0.005187068491377067,0.0005891594658287147,,,0.004033703836500591,0.0013585638039785852,0.0030513969676742025,0.0034981563770446478,0.0040049585200725435,,-0.0006529309344167622,,,0.000598667963780608,0.0013284132841329122,0.0013357079252003246,0.0006142506142505777,,,0.00042078687144941895,-0.00010281719103444331,0.0004065867046147975,0.0002072109407378342,0.00031354515050163734,0.0,0.0003064507891108459
2002-04-26,0.00190017654240493,0.005565971801854808,0.0,,,0.002678332291759622,0.00029072584552758407,0.0005703964255157068,0.0014132278123233366,0.0039889828093835344,,0.0021778584392015965,,,0.0008226759404681427,0.0013266509433962348,0.002667852378835045,0.003990178023327129,,,0.000525762355415571,-0.00010282776349623823,-0.00020321072952644847,5.179200331473233e-05,0.00041792916100735766,5.0047545167908325e-05,0.00025529742149599244
2002-04-29,0.003806389796069176,0.010060329922746858,0.00039254170755631534,,,-0.003917727717923536,-0.0008719240457275568,-0.0020902612826603217,-0.0034810424310848243,-0.004919118342635476,,0.0006519377037303986,,,-0.00029890898221496265,-0.001324893272486416,-0.00236511456023647,-0.0024457352491592532,,,0.0005254860746188861,-0.00020567667626492092,-0.0003048780487805436,-0.00010357864208410117,-0.0003133159268929875,0.0,-0.00015313935681471325
2002-04-30,0.0,-0.0022241012493737777,0.0007847753580536576,,,0.0004469473496022669,9.696499563660588e-05,0.0,0.0005664652567975992,0.0022815857020630492,,0.0035471261039525803,,,0.00037374794438638226,0.00044221698113200425,0.0010371906949178111,0.0033711308611708013,,,-0.00010504201680672232,0.0,0.0005082850462538868,0.0,0.0,0.0,0.0
2002-05-01,0.00027152907798022596,0.000371081104539428,0.0026465398941384333,,,0.0025017869907075774,0.0,0.0,0.0,0.0,,0.000721344586308792,,,0.0008219382799072861,0.0020627670546633503,0.002368265245707546,0.0036652412950519686,,,0.00010505305179120406,0.0,0.0007112375533426807,0.00015538405759563112,0.0004192872117398938,0.0,0.00015316281206922966
2002-05-02,0.0005431812821252713,0.0026014056050835954,-0.00244403167465046,,,-0.004456327985739805,-0.0016482451037425072,-0.003046748548033995,-0.003491224759388567,-0.004742483164184796,,0.0,,,-0.0008212632522024421,-0.0020585208057638527,-0.003839338452451324,-0.005173463177114979,,,-0.00021008403361344463,0.00010285949393140648,0.0024367956137680835,-0.0005178663904712444,-0.0008382229673092878,0.0,-0.00010209290454321618
2002-05-03,-0.001898525888881064,-0.004811981875389337,0.004508036064288401,,,0.0036705461056401045,0.0015538506361074678,0.004297583802884253,0.006344096203011018,0.00895835318783944,,-7.208246233680882e-05,,,0.0014944332361952473,0.0029468100780905004,0.004150607767565928,0.005506271030896404,,,-0.0004202563563774353,0.000617093489663656,0.00020257267294643277,0.00010362694300525277,0.000419463087248495,0.0,0.0005105166428425179
2002-05-06,0.0,0.0018562774120192138,0.0024390243902439046,,,0.0,-0.0002908949869097066,-0.0010460251046024993,-0.001599548362815173,-0.0005667327854916859,,0.0,,,-0.00014922032380815242,-0.0008814455707359947,-0.001180986123412997,-0.0009126863401277552,,,-0.00010510826150944563,0.00030835646006766027,-0.00030379746835440535,-0.00015542430836179566,0.00031446540880497587,0.0,0.0
