,AUD,CAD,CHF,EUR,GBP,JPY,NOK,NZD,SEK
2000-06-27,0.00483198430218292,0.0011257846115583195,0.008520028860531045,0.0066011573779304515,-0.0003127526000472514,0.00022456343064973825,0.00601707061343813,0.001953921186570693,0.0017392712143912636
2000-06-28,0.002145813223268737,-0.00220605504146048,-0.00037208446149855705,0.002678220048350003,0.00766368469682065,-0.00025064044598721433,0.00779421922053586,-0.01228523005046746,0.0024373066582662984
2000-06-29,0.00398436000767588,0.0025473150756743805,0.002174554441054618,0.006896728947946343,0.00610530055932535,0.005028477090563158,0.007532850911453072,0.008483325457851893,0.003268472767245731
2000-06-30,-0.005327202253943546,-0.0008368166674548419,0.005642375847736402,0.006295863232158707,-0.00416294545136162,-0.008328074640854223,0.003353283971480324,0.002789077493569119,0.005727045033822041
2000-07-03,-0.003526266388778053,0.0017231809573366563,-0.0046194508454797814,-0.007426042152947122,-0.00016390187574950255,-0.0009404576834024694,-0.006320578186090399,-0.005522989644984413,-0.005740086927384099
2000-07-04,-0.00016798776248083076,-0.0035892802992305455,-0.0012034444055451117,-0.001827292098494478,0.0010026798217557347,-0.0036300777365978133,-0.0007182269094107404,-0.007860641266586815,-0.0021225785304691378
2000-07-05,-0.012551831823812554,-0.0035560478014542633,0.008769549811303005,0.0070971239257182055,-0.001786114295502846,-0.006238379667531995,0.004716255789880496,-0.006910959952547798,0.004393681996691941
2000-07-06,0.0010984346976909301,0.0024032683151755684,0.0008715888530904216,-0.0011007161007162718,0.0013336501357410343,-0.005092072733364599,-0.0008086707949239334,-0.001344604602434764,-0.004981953575160348
2000-07-07,-0.0019075971854077675,0.002443378617540183,-0.005327466731207536,-0.006897097930396637,0.0006466633125126709,-0.004134794652691874,-0.00101640947911162,-0.0014985879895916241,-0.008154766438772821
2000-07-10,0.0030781606214207845,0.0009907830968629845,0.0018440573414402652,0.0036062245412329524,-0.0014015134881950524,0.00708607420851397,0.0010632225786807049,0.0030637432493794427,0.0035344319325615763
2000-07-11,-0.0037604128022662884,0.001670388942396707,-0.0041969180048954495,-0.0018766158974732876,0.0005622613577233913,0.0010986274258568652,-0.0020976727663186917,-0.0023849941609179856,0.0007061458665706014
2000-07-12,0.0006935981343563493,-0.00046524953590818544,-0.008356808510900215,-0.006890308876315792,-0.000184430762289469,-0.01363528699829848,-0.004433901859846193,0.0004332452361126845,0.001363359642809362
2000-07-13,-0.009877691703407982,-0.001209580037058319,-0.00872094984325117,-0.009988721109543432,-0.00931484912351646,0.0035095387533557064,-0.011067878977192516,-1.2062871687312889e-06,-0.009287478653045564
2000-07-14,0.0003247597518083895,-0.0031280457874443717,0.0032932904124137975,0.0021097674682437574,0.0010329296707181398,7.310088696581973e-05,0.002835710179076294,0.0017358472357928742,0.0049788655446582125
2000-07-17,0.0005123038303251047,0.00259311952284734,-0.0020397545150221395,-0.0025648463580267046,-0.005743509512929991,-0.00442896311868806,-0.004713098247323626,-0.006503859446310961,-0.00633243881120009
2000-07-18,-0.0008198213574557175,0.002212459054442691,-0.0027932795969957797,-0.0028464900303694645,0.0015986151971710708,0.0027371289371915133,-0.004991428121416724,-0.0012455304655587282,-0.004614757225668935
2000-07-19,-0.012862530295869918,0.0026127252946354087,-0.008853655253111053,-0.008626050753887258,-0.0006935821951644398,0.00014643984760438221,-0.00645191380241839,-0.006118416900888873,-0.008191585055954248
2000-07-20,0.0060045874117268475,-0.0008198014882086796,0.000292480405715357,7.078511695070182e-05,0.006147142192325578,-0.0008637058182323172,-0.0004258998673055594,0.01338349426836826,0.00021075997455232754
2000-07-21,0.009632088615215537,0.002986789417088096,0.005141262912195205,0.008538906463329398,0.007013195477185201,-0.008545838170153128,0.007884228257861113,0.0071341300308704145,0.003297572703159563
2000-07-24,0.0006643952299829666,0.0029135693308304507,-0.0004431010828458704,0.0005507134026287807,0.00046397933702383175,0.0015030574236686337,0.0006252012031668821,-0.0058371857084064185,0.004926971230084066
2000-07-25,-0.0036594408504522073,6.398725626708794e-05,0.010264849940190399,0.00871685703657908,0.00220287830464685,-0.00361887715003321,0.00840461884758192,-0.0004344320492917517,0.008457358623101461
2000-07-26,0.011294505386020393,0.0007552237108116741,0.0018034985308954254,0.0011146693159437913,-0.0007811010368654343,-5.0441959862171185e-05,0.0004880784314827093,-2.2633967806988994e-05,-0.001216598269186114
2000-07-27,-0.002803308478445388,-0.003989400125797835,-0.002364439113440841,-0.0034248937308222426,-0.0012935436868005907,0.0005726328353605534,-0.005772335346464406,-0.004356651641238906,-0.011848082733807082
2000-07-28,-0.0030298923018711207,-0.004128682054187249,-0.011910817418329899,-0.012916023778335698,-0.007533928188415067,-0.004483308345948815,-0.008314529686622857,-0.0043754700873304886,-0.010136448521983003
2000-07-31,-0.014798765117398978,-0.005770793333511152,0.0006210549750947034,-0.0005518894075147748,-0.004410382820786297,0.00037682695160644433,-0.004579262181591449,-0.006756008336612536,-0.005397211307797299
2000-08-01,0.004091227061472964,-0.00044866770477352516,-0.0008339063705308005,-0.0011849593423201696,0.0018370597561156434,0.0017335709105123556,-0.0005399528038997804,0.002135011995685891,0.00018202077919255203
2000-08-02,0.0015868925803132386,0.003188374535345107,-0.011502211490974126,-0.012664378621345113,-0.004142726362508464,0.0026243834994144934,-0.01116569948371797,-0.0037772408912315155,-0.009254944983371068
2000-08-03,0.0025450020390505954,-0.0006802260212558264,-0.011669023207370543,-0.010603273430498491,0.0013126493418934217,0.00921636876095674,-0.005006933945290903,0.003835658048806669,-0.009046412741218608
2000-08-04,0.002025489692926119,-0.0032451606897980424,0.002854128704371475,0.004640039700874286,0.006823933859979826,-0.0037952814291141,0.011101851934128593,0.001141077825607255,0.010762788892493666
2000-08-07,0.0013724329717774736,-0.0031944288867534238,0.0007662928303550547,-0.0003410137463943882,0.0013093644080904667,-0.005648777892462303,-0.0016775744311644163,-0.004169104169104252,0.0038932198633893863
2000-08-08,0.0010125119578702289,0.0012465789600074526,-0.00815529833667148,-0.009540516497571289,-0.0026115105056202666,0.00256860463524151,-0.008783696701285783,0.0006816857832411185,-0.00495226020006683
2000-08-09,-0.013482074427318273,0.004128728585414684,-0.0025245762564705633,-0.002356336455212154,-0.0020211942213667912,0.005940549918210194,-0.001871804410510441,-0.006605515807497109,-0.002340879001830454
2000-08-10,0.005498967996378503,0.0005564891113427056,0.009954331166720657,0.01227961938819894,-0.0010005083823980557,-0.004821140788059002,0.010337625797039021,0.0008194521391196603,0.008545671140392843
2000-08-11,-0.0038024598091902857,-0.0004831921302938253,-0.009198459294085708,-0.004760132250224572,0.0022339087856328953,0.0010881818970748382,-0.00219937659108179,-0.0022585359372923374,-0.0033997843912378805
2000-08-14,0.00016430549331863115,0.00011112214575185634,0.000171826073008984,-0.0009533028276428659,0.001976499274550612,-0.00930777379038775,0.0015715978601116372,-0.0010193815653203886,0.002885227730926773
2000-08-15,0.004955120546518527,-0.0026171962772376257,0.005689671153450531,0.009999999999999948,8.956178068844532e-05,0.0029910735798898917,0.004805379404286282,-0.003286878650098761,0.004099311147253133
2000-08-16,0.010640336838896388,0.006915650047649547,-0.00228127640292579,-0.001621558774693072,-0.004497719215298183,0.004420800364831077,0.00021418141094772735,0.004679118560454111,-0.0069035116674382195
2000-08-17,0.007442470719306849,0.0011447893036023189,0.0025189935529537823,0.0030599557734133673,-0.0006361972566581289,-0.0002139248004697601,0.005721747816854309,0.0035700200155784688,-0.0004224041525943919
2000-08-18,-0.006573481531379875,0.0008947011952945917,-0.006510415787878425,-0.006385103923304238,-0.0031412085614143455,0.0007607591600930573,-0.004389863053648679,-0.004556496280085237,-0.0016591243527702341
2000-08-21,-0.001091710459399861,-0.00027466131348037457,-0.004451238608366565,-0.005635996777483302,-0.0014598388385445643,-0.0006036378782931287,-0.004738722973307844,-0.00044685266199338564,-0.004483894091116954
2000-08-22,-0.006302631926295532,-0.00014566990606070895,-0.006602840721823522,-0.0062837156479768706,-0.005075477029700078,0.0007050180805558165,-0.0053641954711292185,-0.014665797743267652,-0.00356512961509638
2000-08-23,-0.019661287108985955,-0.008645968920218758,0.0031084771754783,-0.004684286618540824,-0.002996391564572134,0.013656714173179874,-0.006371036036736655,-0.03055323818328032,-0.003684123598606009
2000-08-24,-0.001224072654635113,0.0015954545184704634,0.01085331697118565,0.009682136706455438,0.0008808918214466421,-0.0006122706339608551,0.003607048676183125,0.010929698886718273,0.006573764384525615
2000-08-25,0.0011990170656932602,0.001618874836079075,0.0026539637768878323,0.0021792883066343452,-0.004855578174126891,0.0011094704789103155,0.0038158409496510688,0.0032648762506582,0.0002678844188177963
2000-08-28,-0.004307943642124728,-0.0005504828453276256,-0.0035570215382499538,-0.006298138286166929,-0.0013701867355447907,0.0023429017051340966,-0.001369678805973722,-0.002524511302717101,-0.009332329336471901
2000-08-29,0.001727241623315381,-0.0024494363918935507,-0.005670292755901827,-0.003170842129609271,-0.008377872432784489,0.0033580649626884554,-0.005306811325068304,-0.009450498362632424,-0.005646436168086195
2000-08-30,-0.0007380238504156522,0.006078832966716331,-0.005725510422438124,-0.00332578063102086,-0.0032158482840068973,-0.00380030047197215,-0.00222100778622521,-0.006291147368502294,-0.0006820856733157173
2000-08-31,0.010325159200414703,0.002219349278743805,-0.004917962926033728,-0.004874134991475143,-0.00028971916301650375,-0.0013476148056268226,-0.004269028658881901,0.0002550967447266197,-0.0013854373325292418
2000-09-01,-0.003534934145272448,0.0007930590357293836,0.01211718024747042,0.012266688563913787,0.003581759459449057,0.008264546814274257,0.007762767685746927,-0.0007253990862459903,0.011782963087470805
2000-09-04,-0.0007880015432100274,-0.00043757164293639725,-0.00210497310215365,-0.0003051665695740054,0.00045760886828061426,0.0002842312333258716,0.0022045848808041387,0.004951656956517131,0.00102295635804417
2000-09-05,-0.00891939111381394,-0.0008446615830960935,-0.014797031732550547,-0.015140384069275528,-0.007452194757373529,-0.001467236798634057,-0.013014201343883099,-0.005349909060846605,-0.016303907675800672
2000-09-06,-0.0083497929400946,-0.004741361892399816,-0.007317067977142369,-0.009215635613370864,0.0005492806856442809,-0.0008677190349426992,-0.004972147278781824,-0.0046542615363037556,-0.009172356461494204
2000-09-07,-0.013916683362994007,0.0010598885374526526,-0.008407475960086407,-0.008166388898336745,-0.011042891296467001,0.008020078252422512,-0.007595158016787731,-0.021937000764591746,-0.004611584049533216
2000-09-08,-0.003500720103742831,0.001433803921449985,-0.004948552959581687,-0.0053409839938124044,-0.008089349789656013,-0.0100786673145727,-0.004690378268486333,0.007513773829057842,-0.004798384768635308
2000-09-11,0.006147652401970358,0.0006682916027468682,0.008719211296215841,-0.005357653571939251,-0.0041696292138336186,0.00029619966677718,-0.005218023705205245,0.01792003643855487,-0.009893523861340982
2000-09-12,0.0018005936415975913,-0.00240479735439859,0.0005382143404340715,-0.0012855268798985008,-0.007758941936130292,-0.008166512839509301,-0.0013638604258308107,0.0002315356799085135,-0.002833645426459864
2000-09-13,-0.005807120773119228,-0.0016443641876769878,0.004797798407928037,0.004461537472930761,0.003619756347532587,-0.0022487573267167943,0.002827917285743319,-0.007961402413649654,0.0057831955386539275
2000-09-14,-0.011782142272968268,-0.003456246857042849,-0.0063260009065351465,-0.0036428886713878593,-0.00223006770859131,-0.0012656985620889977,-0.0019483446777385763,-0.0012524251481307797,-0.0032642935087646347
2000-09-15,-0.0009495088955905647,0.002169746363887793,0.00013721413250504747,0.001925533868260936,-0.001221034120883797,0.0005385320616373577,0.0022970613937023663,-0.009428707181914197,0.0012939378659356452
2000-09-18,-0.010477506637087563,-0.0012556237656303362,-0.006585775148602711,-0.010153062270611616,-0.0033952238740039067,0.002912254975995924,-0.008805180676297123,-0.014527284869299915,-0.009747528771448305
2000-09-19,-0.0004075448891502172,-0.0001506422540611837,0.005706682399209964,-0.0009592829068988863,0.0035457220694644384,-0.0019224595839225818,-0.0009024349281125241,0.004814034974493971,0.0002365759463076827
2000-09-20,-0.00518706440833082,0.003337134027001043,-0.004867688551953491,-0.00721036605118246,0.004668840274524347,0.0025208285559810517,-0.0030424908276621546,-0.015393323377811985,-0.00396041522207655
2000-09-21,0.002066419451939154,-0.0032433423757779723,0.003398915599567268,0.006385339013134486,0.006319757465000466,0.00346411015050651,0.0033009338816491433,-0.00981161204747876,0.002968813383545564
2000-09-22,0.016113631427318503,-0.0027377219727758775,0.028214346818210487,0.0336646541037092,0.02531976651213656,-0.01194721324429254,0.03042326939714965,0.02499849026357242,0.0258078017736083
2000-09-25,-0.005444646098003836,0.0012687275242413956,-0.006334347331120359,-0.009802209602374379,-0.00430992246080438,0.0014442555914659712,-0.00925541265496436,-0.008197423743338473,-0.010410636651047286
2000-09-26,0.003609489051095158,0.00048211887006265665,0.004730553579200896,0.0077499965162576385,0.0030707776425383695,-0.0008601108020803167,0.006909799718538316,0.00534359389766444,0.005132972248745789
2000-09-27,-0.00022142219313025239,-0.00474653982222781,-0.0016881404982595073,0.0012534929236479235,0.004027558785219615,0.0007708080143670273,0.0006195992644849889,0.002172803695646346,-0.0030825369075025135
2000-09-28,-0.0009705500794141318,-0.004836894665314571,0.0013663904746748251,0.0019390588672461586,0.0018988119623106273,-0.0013521844366334505,0.0059726373530770765,-0.0009462936163370185,-0.0001263245424760299
2000-09-29,-0.013495632052783504,-0.0009451487290480703,0.0009018044033720563,-0.0005227048346437231,0.009323153644100048,-0.004663123565130373,-0.0010460175664195122,-0.018112390655303668,0.002997580133907043
2000-10-02,0.007577379194961312,-0.003358596226694422,-0.0007134755831797644,-0.0009404872032071066,-0.006177382281276623,-0.006733462590719255,-0.00569333899382331,-0.0073820002786588205,-0.004594357925066393
2000-10-03,-0.010190119793987698,0.002150361810844427,-0.0020559633614127965,-0.006089575907671456,-0.008063179347826023,0.0005892298799410966,-0.0036293959595828065,0.0009850305086983961,-0.008584355398997493
2000-10-04,-0.0028033213889968613,0.004338146052065665,-0.003639317045078275,-0.004015010375486557,0.0002062939830032763,-0.005735287277375163,-0.004161405943338112,-0.0015394598280444572,-0.005686868366887993
2000-10-05,-0.004927391024689424,0.0030370562420152184,-0.004866243663928944,-0.004096255152950489,-0.0033683520218861316,-0.0019691338592484325,-0.004401950843605619,-0.005234330466678239,0.0006650662597885397
2000-10-06,-2.900478371773314e-05,-0.003419450326913106,-0.0006376614545709923,0.00020409305829118083,-0.0044306280724253425,0.006619907517003665,0.0010176278423810786,0.004230405102396675,-0.0007048694282109531
2000-10-09,-0.0025655209563469014,-0.002152301388743656,-0.0015127072108997504,-0.0008152761558756389,0.0010774675640325745,-0.0015359006216268227,-0.002662002349038367,-0.0017170564431652775,-0.005206632482238421
2000-10-10,-0.00287057288908011,0.0010890059739276196,-0.0002215596142391486,-0.0009081986121136399,0.00011250730455006133,0.008215017735823544,-0.001887461176609264,0.0005900853511380919,-0.0037118190000709626
2000-10-11,0.006588343123776146,-0.001538376703283121,0.012214848971488428,0.006612209429740895,0.011606645102399586,0.0047963208795286675,0.002277221892551339,0.010425066300187318,0.005920549753327155
2000-10-12,-0.009042729312043198,-0.002286199783180684,-0.009396006576282725,-0.01331789156588393,0.0022354238721255504,-0.0037665839374577555,-0.006569353595869255,-0.021488363963107725,-0.008233495184139522
2000-10-13,-0.00160839321476061,-0.005861799176820939,-0.004114739031818153,-0.0035222812283536306,-0.005158357917442724,0.0014590229988709865,-0.004332304161937482,0.002506691674970256,0.0022016031050158848
2000-10-16,-0.012151692749185419,0.000471058977820356,-0.014663159519032189,-0.012663621115989787,-0.010377673619177167,-0.006090421068516236,-0.00886302008925119,-0.008849577232648776,-0.011083706287513036
2000-10-17,-0.00877569644267422,-0.001747871075234298,0.0010274687278989596,0.0013378179305669473,-0.004162159840070892,0.001099645087696272,-0.0017728610038710779,-0.003240974820507508,0.00030139183356769694
2000-10-18,0.0028926440714895315,0.0002792462677214231,0.0022397011124297263,-0.0026140038430893194,0.009055306745299946,0.004128312882042302,-0.0037118062970236177,0.00045201943345386716,-0.005908692995618375
2000-10-19,-0.0011793095810117532,0.003520560348960834,-0.008742005258398966,-0.009654759247729888,-0.007542297125329921,-0.0076578036122024904,-0.0038032078593125576,-0.0015005042054679607,-0.0032466985030817045
2000-10-20,0.014632284423291154,-0.0015134729111648936,-0.0025074518720671316,-0.0025239885661419124,0.0021609040507528164,-0.00381248362559025,-0.00014511252607369793,0.018121884547354847,-0.004201579097890797
2000-10-23,-0.002317634449277832,0.004295151713547008,-0.0018855301158946425,-0.0020299424772565505,0.0047537144870174654,0.004361243305158874,0.0019740476973756135,0.0009423428066356334,0.001599668075588089
2000-10-24,-0.00048511581271127685,-0.0028742065229874006,-0.000801852740656369,0.0013971128452572952,-0.0023502128849229907,0.0026925872705109008,0.00013475887901688861,0.004728291409573895,-0.0001521748958026925
2000-10-25,-0.015318214483663963,-0.004641953000757804,-0.007596061650370638,-0.01009789769783116,-0.00926731117741505,0.0028857517390415495,-0.005996188833611057,-0.009626654103333385,-0.008823113865268054
2000-10-26,0.0006822987561101485,0.0006014365787363227,-0.0059014558966285074,0.00017238639656339037,-0.0024888159384372343,-0.00633549398755441,-0.00011571927619280526,0.002698702808865411,-0.004968826128685501
2000-10-27,0.010247707285357456,-0.005753740986146559,0.008619110009944196,0.016547383991423886,0.012746255521624093,-0.0007442756245109892,0.015827455416757168,0.0075102443950604905,0.017661679726571927
2000-10-30,0.0012655467699765211,-0.0005427630057812076,0.0025690447441125467,0.0026035798237665354,0.0020588795491207745,-0.0035315684472465255,0.007370358501171847,0.0012581577860387323,0.0038091079390251584
2000-10-31,-0.013044645726560807,0.0003496476458381025,0.0015353869871190771,0.0030910038689937907,-0.0006588393709766708,-0.00308432178947708,0.005380797949246919,-0.017133514296950755,0.0027847047978962203
2000-11-01,0.009879970779965079,0.00046835253713323384,0.011105178239070552,0.011822692257474825,-0.002983515048189962,0.006390536450079717,0.009493751685478934,-0.00126447684683848,0.011716491194528944
2000-11-02,-0.005547070552798025,-0.00813130601618116,0.0016710858423873171,0.002812165318262183,-0.00010327009189362238,0.0007365002296291966,-0.0014102167050763544,-0.0013159406159735062,0.0002980292089636861
2000-11-03,0.008974211300953572,0.003144301206323141,0.005650192240031287,0.004008471392324339,0.0006068769168414462,0.00907216671950895,0.0004295734961270135,0.004034920875378286,0.0005441062719914694
2000-11-06,0.007884834109195795,0.0017032940603071013,-0.0012031494669492986,-0.002789503225459358,-0.010130119921042693,0.0005608496885938286,-0.005231644508914242,0.006331603814441448,-0.008009494078229543
2000-11-07,-0.0016727599175261794,0.0001325471581047807,-0.0016854355005808904,-0.0006229664924209838,-0.002318337467696669,0.0020660342154197233,-0.0006277880692142659,-0.00400337617409501,-0.0015948568471837803
2000-11-08,-0.003454665784248885,-0.005252089611913591,-0.004148078500944091,-0.005067617085946552,-0.0037402711781884842,-0.0035105367162363427,-0.0017758524414713817,-0.0015354123284578175,-0.0010247859586316591
2000-11-09,-0.0009244677195269824,-0.0003174195008241057,0.0031254499229116037,0.0028515641152876353,-0.0005669791822302351,-0.0009984957122185186,0.0019872394128442393,0.0037888559447432526,-0.0021210322023817673
2000-11-10,-0.005178995347070409,-0.0027498952007802475,0.005133261813213397,0.0053016568805187465,0.0039800553429974565,-0.0039922989380218364,0.0007824520923650611,-0.005988190498441112,0.004170332584085414
2000-11-13,-0.005931313594104902,-0.002115634935281941,-0.002732566661427536,-0.003920302058581518,0.006316823743905554,0.002905930062323944,-0.0028066184476745466,-0.003531156439743765,-0.0072773335950090156
2000-11-14,-0.0009736331688207615,0.001942717902930361,-0.0026802705653542146,-0.0023721665109837967,-0.007344653666393259,-0.004808887236499093,-0.005142542752692326,0.0039878695981805,-0.0030635866609260015
2000-11-15,0.0032923471883162937,-0.0031936808972918454,-0.0018261725991182785,0.0016936780786497652,-8.500490233745472e-05,-0.004634318346018479,-0.00031269218366674527,0.007546314941602901,0.0009422875083554753
2000-11-16,-0.005243584421666634,-0.00279773371850016,-0.006553935159497931,-0.0060824215365562675,-0.004263555058692043,-0.004558191814071491,-0.0019435742515185985,-0.006250624562806046,-0.008876387412968511
2000-11-17,0.000410016734503542,-0.004454573428531472,-0.002146184249016607,-0.001934270549196076,0.0004907154668931151,0.001469900186491705,-0.0020780308614600958,0.004495226283651882,2.2183900302181165e-05
2000-11-20,-0.008118358231942142,0.0010059030069950118,-0.004743491209039372,-0.004530142120070163,0.001100622314486057,-0.007744188835297463,-0.002741347119368588,-0.005510646166851596,-0.004076567954432053
2000-11-21,-0.006845055174927252,0.0029946232607664996,-0.0016035484877388658,-0.003859038531727554,-0.00510814080020925,-0.005250585539899999,-0.008377601934769345,-0.008561010868683912,-0.009944706258733824
2000-11-22,0.016617050890369797,0.0038343882007000193,-0.0009579629537002848,-0.0028365620522482655,-0.0026770877341220135,0.0008234700011775136,-0.00109628725275951,0.013955659342363867,0.0009120109151698034
2000-11-23,0.0063682459130539396,0.0018633295784630422,-0.0028773183241838887,-0.001486152772200973,-0.009524885333784995,-0.0019301519071002853,-0.0014414074206687297,0.001046108315740706,-0.0023702974138738652
2000-11-24,-0.00039559749228551376,0.002271163841977406,-0.001230661457993488,-0.002753862003353465,0.0009614524108775269,-0.00786135848583859,-0.002192478602764264,0.0004454002628498977,-0.0034528570162639665
2000-11-27,0.005527742746377012,0.004002943385267915,0.014698085426509239,0.010722149094200687,0.010801754864844639,0.005320656904815872,0.010084528456512731,0.007469248437079075,0.00916502741008425
2000-11-28,-0.004022879294618282,0.0012368179979853106,0.0074036466858706795,0.0070769050272775705,0.0016691518047581445,0.0037496831878482194,0.006022964796141855,0.008158421409550285,0.007865571559790386
2000-11-29,0.0007686812220039925,-0.00530852886314463,0.006269837039299892,0.005954479677132926,0.002432574985055804,-0.007370163805753922,0.0036211536338266966,-0.0037198364846942004,0.005106556394514495
2000-11-30,0.0035521070313460144,0.0029305450996040807,0.01288394148194667,0.012078542175696918,-0.0036273400182088886,0.0011607802664421584,0.008535164015887706,0.01353291835457607,0.007966921782628058
2000-12-01,0.0208270275176298,0.0013616985834709046,0.0011457695953563493,0.0027360812370653665,0.010371361292997601,-0.0038903341162857437,-0.00044494067552850044,0.011159311973310855,0.008746490250097185
2000-12-04,0.015915904739456147,-0.0070885785722301095,0.018117647943336267,0.01878025868921161,0.01398578766354326,0.00026936803788041904,0.01455128143896604,0.01592860394740384,0.02411541304757541
2000-12-05,-0.008273802982012664,-0.00011987507302872958,-0.004916822777713344,-0.005005020698717006,-0.005545552837259574,0.0033190251188280995,-0.00029244402858707774,-0.000975329437287835,0.0011236443564913668
2000-12-06,0.005491424971320935,0.0071523266690101004,0.00026783812418979853,-0.000550090910682573,-0.00513295372878529,0.0024475411943926046,0.00500598743734487,0.0049399720309243915,0.001840010016023739
2000-12-07,0.005130732760644045,0.0041600620155541005,0.004651060929923713,0.005722518113154333,0.0033004102649588024,-0.0025145843397138597,-0.0020931084786104917,0.007538951116152217,-0.002634350734079901
2000-12-08,-0.000650979006637878,0.003206575760622047,-2.6321309015054655e-05,-0.0019567378083294,0.005471097265489785,-0.006601074398165036,0.0010940619871021263,0.007998269630185658,0.003764327658653965
2000-12-11,-0.01087257758435034,0.0040854871079538555,-0.007841810430196813,-0.011428304355954409,0.004049994377239057,0.004954770237442105,-0.010722240770128379,-0.015936577370334062,-0.008195194495882276
2000-12-12,0.000840543271956508,-0.005114066854094652,-8.552490912984698e-05,-0.0008938308024935845,-0.00524355698183466,-0.006474946788511437,-0.00029305145668396637,-0.0060028320946204665,0.0020949312670809723
2000-12-13,-0.0020051637584609,0.0013272636078766255,-0.001377743047223705,-0.0018598430363137054,0.0019672224060390243,-0.007324970908108929,-0.004338203575364516,0.002287558378331297,-0.007270540879349321
2000-12-14,0.003508338988627687,0.004838873038926998,0.011872941438068415,0.013471368979901319,0.012730997370513024,0.0015490593216737653,0.011128246377750034,0.00017087931648264147,0.014855801950532758
2000-12-15,0.0074603467355218835,-0.001703210361854876,0.009905906089620041,0.011304802242975746,0.002986224797477986,-0.0026631256540970987,0.012862473791922225,0.016117201630466437,0.004648293148833872
2000-12-18,-0.008265242817188021,-0.005141901207837363,-0.0008347610666632318,-0.001962779214468918,-0.004906181451506693,0.0031552540109575575,-6.066529182648112e-05,0.0011725814696319377,-0.006059868048879528
2000-12-19,0.0029079140054885607,0.0018089072678852314,-0.007963321463528532,-0.005302260871284384,-0.0026838385144551517,-0.003851697488591712,-0.00802747356697382,0.0021273121690652615,-0.011788655194123927
2000-12-20,0.010262010519685555,0.00012540879075534912,0.01286624606743594,0.017619060040219833,0.007317936807977136,-0.0018775078976546477,0.011879487025625907,0.013574011141629067,0.01836356105636656
2000-12-21,0.01066860994716701,0.00030973584047056554,0.0039685464297085,0.007910806459684503,0.0007210901558396869,0.0031534871752836625,0.004259533496819174,0.009855959990303658,0.0016850028761984301
2000-12-22,0.0005157385375857994,0.003547344473021209,0.01083093331623831,0.01018087630008237,0.0009850886594836104,-0.00429634397894027,0.011981326549169858,0.0030528140365773753,0.002290842159132928
2000-12-25,-7.006375802025701e-06,-1.9414772810500578e-05,-8.193239060515114e-05,-4.1354262186053634e-05,-1.675612030442506e-05,-0.00015676531049888415,2.919053699291247e-05,5.5419525810999375e-06,-6.164439326800802e-05
2000-12-26,0.005019767988869713,0.0024501076369742064,0.007680435531784195,0.005826875475723671,0.0022691393590747316,-0.008056327432618639,0.003053513095154245,0.0011615428795984431,0.005244488629639679
2000-12-27,0.0010688050735374107,0.001452260962868171,-0.001681759477081993,0.0018134995966162437,0.005833050328398157,-0.005017027036225446,-0.006772576129457572,0.0035389790932263,-0.006365560673538089
2000-12-28,-0.0088166240877363,0.001653812594985452,-0.005100738088704667,-0.005350966090485727,0.0006681811609433971,-0.00621026993083721,-0.005867940294494089,-0.00667418857422248,-0.0005081764081066914
2000-12-29,0.004510125098360334,0.0040025349433865254,0.01569546821517431,0.01417564729911373,0.0027459742890765908,0.005809184113021829,0.013324438570549558,0.004798432999891623,0.01394146527753134
2001-01-01,-6.394654069160174e-06,-1.886373723922083e-05,-8.317048921807545e-05,-4.0913394479388865e-05,-1.5746534277010442e-05,-0.00016053706946875273,2.9987463224373592e-05,5.024241967526069e-06,-6.223541118355146e-05
2001-01-02,0.004345567105899344,0.0053789184824827325,0.007731583588611667,0.009022051965906278,0.000989209167453824,-0.002970528630045759,0.007310298041252903,-0.0016670434848141806,0.0023118573696904285
2001-01-03,0.007120629690646373,-0.0021250645158049117,0.0006411647980463395,-0.0019108012325036738,0.006104351336150103,0.0005364631419816027,-0.0023087030853930907,0.010650119274088758,-0.004858105809305174
2001-01-04,0.004714349497607532,-0.002080634468267622,-0.001508852447720452,-0.0021368106698883395,-0.00871075179840737,-0.01054047332187263,0.00037997215002393665,-0.0030079624732965854,0.0017480083697835487
2001-01-05,0.00883548350941787,-0.0024510085537761753,0.0010014766756718879,0.007049014742784407,0.00152085314192097,-0.00654574042956615,0.005505653750500698,0.014313256863435467,0.008096010540772015
2001-01-08,-0.007536438659478205,0.0030344463064519455,-0.001688869903538058,-0.0019948814545336264,0.0017667330036541303,-0.0004155952446795628,-0.0019428683787559961,-0.0019081948968712528,-0.006441360596649341
2001-01-09,-0.006304007981397816,0.001512205311858017,-0.00834576482367517,-0.009793348156707592,-0.004870626080340506,-0.0020771741577073335,-0.0043613325005515185,-0.008727057430432268,-0.008535938879657428
2001-01-10,-0.007464657065325845,-0.001276384188500895,-0.0013026198410866117,9.358958491727288e-05,-0.0003741533857492135,0.0013564773932249051,0.0060529572818206,-0.003045936677169149,0.0065647749582718636
2001-01-11,-0.0008899004562010272,0.00010641945497701246,0.00537681510872079,0.009776259776259759,0.0020753522843411933,-0.011168475765943108,0.010659414328198972,0.007481383290770204,0.009871171600016172
